"FIPS","PopMean_2010","UrbanRuralStatus_2013","Hispanic_Race_2014","White_Race_2014","Black_Race_2014","Native_Race_2014","Asian_Race_2014","Islander_Race_2014","Others_Race_2014","More_Race_2014","Male_Sex_Sub125","Female_Sex_Sub125","Sub18_Age_Sub125","From18To64_Age_Sub125","Over65and65_Age_Sub125","LessThanHighSchool_Edu_Sub125","HighSchoolGraduate_Edu_Sub125","CollegeDegree_Edu_Sub125","BachelorOrHigher_Edu_Sub125","Yes_Disability_Sub125","No_Disability_Sub125","Fulltime_Work_Sub125","Parttime_Work_Sub125","No_Work_Sub125"
4019,981208.5,2,119618.354,88186.56,9908.318,15177.546,5600.594,439.698,30890.173,8924.405,109883.266,129381.876,74077.476,144649.722,20745.6,33432.625,33260.184,37928.02,15672.08,39947.4,199159.2,19312.632,60055.968,72399.98
4021,379806,1,32779.336,31891.155,3611.48,10442.628,855.426,658.378,5211.297,2829.208,37009.737,43558.164,30440.058,42382.44,7726.194,13042.536,14224.321,11770.98,2830.486,11638.75,68729.472,5696.18,12860.784,26840.544
4023,47441,5,14050.668,1208.024,16.992,12.012,31.878,9.99,4265.118,155.72,7163.52,8216.544,5711.97,7791.312,1857.163,3238.246,1972.608,1817.25,599.438,1484.34,13888.176,1595.228,2501.704,4280.926
4025,211047,2,10298.069,30568.296,245.187,1738.704,224.409,12,2487.908,968.085,20365.29,23354.408,10874.006,27063.96,5806.29,5093.928,8997.95,9774.192,3872.568,9974.608,33690.636,2860.928,11855.35,13355.497
4027,196130,2,44000.656,9596.32,1057.41,1092.078,461.736,188.968,10341.408,1785.6,26650.748,30149.812,20881.38,29370.705,6558.228,14432.536,6555.302,6384.873,1079.19,8180.205,48547.07,4664.079,12951.636,14250.88
5001,18998.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5003,21842.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5005,41508,8,203.728,8161.691,0.992,73.087,40.953,8,2.09,157.145,3988.685,4621.54,1954.592,4927.716,1735.5,1182.93,2443.554,1698.228,572.506,2523.814,6089.655,713.26,1735.38,2744.784
5007,222116.5,2,11777.49,23381.46,724.992,495.674,485.568,483.932,1384.02,1665.295,17737.668,20885.94,14477.838,20998.04,3177.328,6053.59,7747.58,4604.36,1370.386,4648.299,34042.136,4936.059,6677.62,10757.648
5009,36910.5,8,294.894,7492.392,34.983,80.84,70,NA,1.992,245.7,3557.6,4594.032,2449.314,4721.2,982.8,1206.082,1940.64,1179.554,373.824,2172.096,5987.184,632.205,1787.904,2562.065
5011,11502,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5013,5355,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5015,27504,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5017,11791,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5019,22987,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5021,16080,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5023,25980.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5025,8692,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5027,24531.5,8,441.774,2232.86,4417.824,24.01,51.005,NA,231.948,314.928,3194.016,4198.662,2294.16,4366.17,733.986,1117.665,1265.18,991.233,163.659,1650.753,5744.991,737.568,1858.784,2036.265
5029,21269.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,96607,2,2091.068,15685.87,7185.37,133.96,311.168,70.044,270.747,764.832,11965.11,14177.376,9411.84,15138.396,1587.06,2737.114,4973.888,3322.182,916.329,4599.816,21491.184,2254.844,6610.44,7108.794
5033,61987,2,1704.95,12246.584,226.117,138.603,175.027,NA,294.034,809.592,7321.104,7954.944,5538.016,7922.965,1801.162,2496.9,3527.602,2050.93,245.322,3820.68,11480.071,1262.7,2644.928,4711.945
5035,50919.5,1,269.124,2898.768,12036.136,20.002,1.98,23.968,89.162,327.756,6500.752,9047.678,6319.8,7742.028,1485.418,2660.85,3056.508,1724.436,173.508,3426.35,12122.582,1084.672,1995.336,5305.015
5037,17860.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5039,8101,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5041,12993.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5043,18512,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5045,113608.5,2,1549.424,15834.14,4444.07,227.835,204.34,0,340.38,584.716,10359.052,12360.78,6135.623,15189.616,1427.564,2309.251,3992.953,3119.04,1102.722,4207.728,18494.5,2630.755,6533.901,6619.008
5047,18120.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5049,12237,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5051,96084.5,2,2938.722,19699.884,4267.3,188.188,90.09,0,2037.739,813.139,12889.189,15027.628,8531.145,16303.175,3067.65,3915.732,6014.3,5089.572,971.098,6344.895,21607.899,2122.626,5896.574,9098.508
5053,17871,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5055,42141,5,249.36,9763.983,83.05,43.014,23.985,24,137.151,66.066,4511.864,5713.266,3171.632,5808.878,1247.124,1509.846,3202.932,1036.632,202.368,2948.4,7286.7,776.674,1835.68,3595.56
5057,22614.5,6,1794.304,2540.392,3034.56,15.015,0,NA,133.12,279.87,3241.36,4284.256,3214.296,3567.024,747.273,1263.34,1147.08,878,249.321,1653.9,5870.124,720.12,1063.286,1927.611
5059,32933,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5061,13804.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5063,36692.5,8,1011.169,8269.932,527.16,83.062,69.03,NA,48.959,237.982,4578.188,5543.375,3289.44,5741.568,1075.392,1781.9,2189.88,1524.016,255.5,2282.242,7827.639,1132.812,2037.984,2822.727
5065,13689.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5067,17985.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5069,77396.5,2,530.59,5225.484,15629.526,17.03,36.167,109,48.944,252.34,9564.195,12142.57,8295.22,11376.206,1999.353,2626.218,4592.106,2892.448,624.075,4742.29,16945.275,2059.89,3525.058,6451.138
5071,25562.5,9,1395.559,5533.308,193.06,53.972,56.898,20.988,67.08,262.831,3381.105,4047.153,2651.888,4096.592,690.515,1359.473,1782.956,604.808,213.486,1469.98,5976.231,787.158,1345.192,2174.395
5073,7641,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5075,17419.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5077,10418,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5079,14119,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5081,13157,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5083,22339,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5085,68495,2,664.82,9335.326,1628.25,142.102,41.041,NA,447.644,175.557,5441.934,6638.814,4101.432,6610.75,1355.58,1806.675,2716.175,1630.466,373.34,2974.426,9082.946,1133.904,2579.202,3269.75
5087,15726,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5089,16638.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5091,43495.5,2,246.742,6148.935,4586.64,15.946,32.016,NA,16.926,407.03,4800.744,6533.449,4080.96,6132.138,1097.278,1671.036,2729.812,1330.8,293.643,2521.935,8792.75,1085.64,2178.505,3297.905
5093,46414.5,3,511.588,6937.38,7641.686,36,2.948,0,207.957,150.234,6458.858,8795.932,6012.648,7868.272,1361.764,2762.228,2578.644,1877.344,184.877,3730.852,11506.24,853.59,3202.296,4519.958
5095,8124,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5097,9479.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5099,8986.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5101,8332,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5103,26127,8,271.068,2889.72,4472.488,0,0,NA,0,172.28,3292.422,4519.711,2661.348,4282.85,870.556,1167.243,1948.032,948.832,129.955,2043.097,5767.264,565.137,1407.744,2533.585
5105,10443,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5107,21706,3,160.992,1250.712,6896.34,0,0,NA,0,192.873,3752.739,4747.168,3313.44,4344.24,841.32,1468.8,1459.836,1146.6,57.358,2240.528,6247.692,926.808,1303.232,2370.06
5109,11288,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5111,24575.5,2,416.043,6272.937,1081.756,20.025,0,NA,129.941,215.94,3713.604,4240.95,2719.818,4229.12,997.632,1631.304,1769.058,878.322,117.845,1858.626,6093.072,652.184,1200.967,2484.96
5113,20671,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5115,61810.5,8,2046.24,11127.156,827.233,108.04,26.939,NA,217.35,848.345,6786.619,7789.008,4611.148,8669.232,1318.429,2248.554,2824.844,2202.552,506.361,3179.106,11402.48,1208.41,4214.675,3931.003
5117,8705.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5119,383190,2,9087.462,25893.556,45611.925,328.44,1241.748,0,1106.505,1877.565,38302.385,45362.318,28833.678,48979.881,5996.466,9782.369,15884.184,12615.264,5227.803,14300.445,69184.016,8518.965,16183.16,26502.048
5121,17969,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5123,28216,3,289.728,2914.485,5555.056,8,0,NA,95.046,372.027,4055.04,5071.72,3451.304,4649.428,1013.2,1760.385,1716.54,1117.248,59.102,2002.873,7118.808,810.641,1514.685,2755.704
5125,107325,2,1074.546,11047.17,818.346,117.936,209.025,0,190.08,674.04,6315.777,7534.552,4236.48,8200.244,1408,2128.242,3255.462,2015.748,583.374,3897.4,9973.59,1346.275,2790.744,4517.359
5127,11255.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5129,8191,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5131,125832,2,9169.766,20450.46,3559.97,376.893,593.957,106.029,648.186,2489.157,16077.979,20272.769,13567.318,19756.125,3001.523,6607.305,6301.186,4657.96,1080.288,8476.216,27887.797,3835.26,5641.638,11429.286
5133,17100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5135,17250,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5137,12398.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5139,41596.5,8,774.3,4304.586,5887.47,0,0,NA,23.994,113.184,4662.412,6423.34,3955.2,5922.882,1201.132,2023.12,2340.951,1328.83,280.836,2909.984,8175.81,751.755,2280.96,3317.457
5141,17280,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5143,203594,2,14296.425,30956.016,2568.24,1055.511,1573.768,1675.44,9230.617,2077.352,25235.91,28549.36,17336.8,32961.599,3535.48,7638.443,7344.33,4922.61,2957.12,7056.272,46763.72,5419.791,15163.6,13529.56
5145,77213,5,1521.5,14107.416,1092.42,98.988,145.848,20,467.61,435.666,7584.894,9662.208,4518.808,10644.78,2090.151,3002.86,4234.698,2181.168,465.2,4242.775,12984.518,1630.516,3401.4,6032.84
5147,7254.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5149,22195.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6001,NA,1,84781.025,52568.419,53734.466,2125.188,52601.472,2194.892,32165.9,15629.376,117114.036,138949.47,70917.84,160178.346,25539.41,44370.56,38010.528,35279.92,27779.038,38944.168,217902.498,16684.344,62679.708,88316.262
6003,1169,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6005,38066.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6007,220036,2,13581.144,37524.184,1452.583,1022.975,4204.956,101.01,3046.876,5215.644,30083.76,30889.45,14146.548,42174.432,4688.55,6601.864,8140.806,11640.51,3561.058,12674.57,48439.082,3872.232,19028.274,21245.741
6009,45534,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6011,21446.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6013,NA,1,64564.857,40932.678,24178.514,828.212,15276.95,1119.604,21152.916,9750.43,69999.456,82961.061,47582,91549.08,14144,24686.54,22331.88,24649.881,13203.84,25437.62,127563.492,10544.457,36071.024,50467.566
6015,28621,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6017,181126,1,6267.318,16598.904,364.443,450.638,252.562,53.953,2347.5,1027.217,12043.652,12445.944,6004.614,15638.42,2731.596,2945.564,4383.552,6093.608,2045.65,4954.275,19426.005,1325.856,6589.179,8449.092
6019,931849,2,207196.129,49246.797,21374.488,3691.98,31433.985,827.22,93321.008,12815.2,151478.6,164560.55,127371.87,170801.83,18143.69,68633.604,36156.79,33136.128,7967.293,40763.25,275549.232,23504.25,64340.972,95240.607
6021,28125.5,6,3768.45,3090.17,61.992,185.036,351.948,7.95,642.026,217.198,3382.317,4096.599,2551.562,4021.568,890.505,1548.636,1121.71,1106.746,205.572,1601.04,5872.964,582.204,1607.877,2183.22
6023,134708.5,8,4770.033,23680.715,735.37,3032.59,1360.26,137.193,1827.648,2078.808,16583.391,18547.422,7864.12,25053.41,2185.904,3290.166,5272.983,7428.799,3480.96,7207.119,27932.7,2724.286,11356.095,11772.96
6025,174881,2,46915.121,3377.066,612.064,939.142,313.348,73.027,13495.776,2541.132,24134.084,27849.575,20175.6,26724.129,5126.133,12936.308,5398.51,5618.38,1523.016,7847.84,44206.465,3151.456,10399.55,14976.864
6027,18529.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6029,840919,2,164912.616,58024.043,18890.695,3337.588,6707.136,448.688,34024.242,8449.65,116420.823,137312.212,104260.865,135437.104,14061.765,53484.12,30938.6,28486.67,4583.46,33702.836,219577.092,21870.345,47759.658,76537.37
6031,153078,2,27747.765,7648.144,1965.809,756.324,1017.505,78.97,6655.968,1282.152,18274.43,21032.633,17213.343,19829.364,2304.51,7878.808,5468.126,4011.164,729.63,4639.232,34606.737,3566.4,6222.408,11479.411
6033,64718,5,4902.426,12579.549,637.536,1085.43,239.136,46.07,2817.7,559.251,10079.966,9796.811,5243.535,12636.561,2006.424,2649.89,3590.618,4822.368,995.62,4807.701,15081,1010.772,4662.297,7545.426
6035,34850,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6037,NA,1,1538407.404,361608.904,241569.23,15957.032,230580.504,5043.08,688232.097,76291.359,1120945.12,1291823.883,782283.086,1404301.58,219865.156,557469.156,315391.068,272462.4,166085.665,295562.457,2111422.236,243597.4,476598.052,776717.352
6039,151136.5,2,30992.64,10546.668,1507.188,807.898,746.812,6.104,2416.05,1495.236,21334.2,23443.284,18535.019,23010.625,3198.909,9501.63,5207.499,5295.78,976.361,5394.267,39313.742,2925.986,7334.352,14937.384
6041,252662.5,1,9818.37,13010.111,1802.904,230.288,1832.69,40.108,5255.916,1369.626,12753.602,14739.63,6684.032,17147.072,3651.92,4199.382,3511.509,5302.596,5038.474,4920.042,22461.813,1843.725,7904.286,7838.544
6043,18247,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6045,87834.5,5,7812.48,12985.504,248.746,1681.965,436.59,76.074,2185.64,931.028,11814.275,11912.16,7315.145,14219.37,2167.516,3112.544,3986.75,5240.03,1585.372,5056.128,18630.82,1766.7,5943.964,7322.263
6047,256285.5,2,58023.898,16063.185,3410.055,770.27,5770.495,10.9,20886.468,3997.114,40423.95,44388.24,35492.103,44120.547,5219.544,19270.229,8468.42,8459.52,1576.746,15285.339,69555.542,5754.276,16327.044,25587.5
6049,9685.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6051,14218,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6053,415869.5,2,75054.864,13439.504,2222.58,1675.458,3119.38,133.749,12037.3,2304.272,45640.125,49805.315,37751.9,51461.649,6183.17,24077.898,9247.392,8171.373,4065.761,8459.582,86857.204,7400.181,23774.282,23684.32
6055,136671,2,10376.058,8383.2,548.1,152.888,799.47,34.944,2506.977,761.124,9836.896,10638.42,6445.012,11814.249,2309.148,4111.12,3287.265,3086.498,1304.276,3371.576,17194.892,1640.82,4953.163,5822.487
6057,98779,3,2277.145,12626.55,77.01,99.348,180.544,7.02,612.645,442.34,7194.614,8355.867,4088.04,9631.018,1822.744,1317.156,2750.384,3836.202,1831.22,3135.13,12421.048,698.151,4159.701,5202.612
6059,NA,1,289179.594,121667.436,9246.963,2842.774,90404.061,1770.42,120994.145,16903.502,247164.072,276052.368,167377.647,308849.71,47023.25,105401.668,63556.098,64680.11,47172.886,58570.952,464645.786,51104.561,115132.092,161510.895
6061,349240,1,11594.148,26334.658,1247.675,432.345,1803.204,271.988,3482.006,2704.169,20456.046,22957.625,12614.638,24678.77,5983.139,3949.283,7945.308,10060.354,4151.228,7070.154,36332.94,3079.26,10041.084,12757.7
6063,19978.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6065,NA,1,316153.92,115131.728,35427.34,6398.301,18823.102,2842.695,127006.204,19529.735,236461.44,263814.408,183746.472,276022.865,39967.785,94400.696,72211.769,65026.563,21036.6,63678.612,436908.12,40851.909,97502.192,158962.607
6067,NA,1,102442.24,110461.84,49302.804,3421.916,50815.142,3923.6,33966.947,25163.336,156519.238,176266.32,111607.218,196508.688,25182.644,50466.251,50549.044,55303.545,18123.564,57457.41,275753.304,20668.856,75155.979,112446.572
6069,55415,1,7637.5,2162.279,85.88,42.126,98.072,12.998,633.747,191.59,4602.794,5436.288,3755.262,5195.244,1091.262,2311.325,1168.712,1329.982,424.62,1132.049,8913.825,783.258,2206.836,2667.42
6071,NA,1,313216.672,104333.994,56317.272,5123.14,21170.979,1616.472,109458.03,19686.375,231483.336,273342.73,191927.195,278637.905,34022.742,94123.764,73548.24,64313.166,19241.382,67703.017,436321.16,40240.8,85850.656,174772.254
6073,NA,1,287949.67,198459.045,40383.483,4313.4,49351.4,2902.64,68377.075,28353.969,280194.278,317275.602,178505.112,367920.402,51011.016,101278.44,77655.8,97082.142,48850.035,74554.624,521260.08,48193.1,127439.389,214284.161
6075,805349,1,28656.64,38823.885,16574.684,710.17,51524.11,976.979,12870.574,7026.825,68523.015,74070.115,19511.895,98977.393,24165.032,28830.013,19653.136,24042.592,26308.436,29852.413,112386.12,8150.246,41423.13,52146.53
6077,686525,2,90031.837,34431.696,17674.76,2017.869,24495.615,1142.83,26147.55,14376.32,79662.415,92492.722,65186.082,95530.5,11491.504,33879.218,23504.048,21770.21,5483.046,24485.072,147824.228,11153.09,37361.505,53707.104
6079,269875,2,15120.752,29741.094,958.768,496.062,2021.612,7.991,3420.564,1517.816,23335.494,25750.692,10413.9,33977.434,4636.652,4802.227,5727.48,8091.04,3695.808,6057.792,43024.176,2816.034,17690.77,14535.136
6081,719306.5,1,37369.92,19360.832,3777.594,861.681,14936.532,1603.91,12108.294,2852.739,36038.3,42921.795,21440.134,47681.595,9948.96,14541.73,11402.952,11749.975,10543.275,11186.679,67487.4,6572.644,19903.86,23405.064
6083,424303.5,2,55939.248,27337.1,1933.576,1583.705,4420.37,177.25,17600.856,3770.027,44262.05,47498.784,27696.672,57802.108,6269.391,17630.532,7738.679,9946.894,4799.906,10521,81304.407,7994.105,27556.452,24992.049
6085,NA,1,116352.48,48718.589,11474.575,2218.636,61132.068,1213.243,46104.844,9405.62,114716.826,128352.096,68771.2,147959.154,26280,46825.92,32825.885,32699.37,27029.692,30523.22,212492.463,18687.327,56310.848,80695.6
6087,262718,2,25182.079,20759.992,523.77,503.782,2167.114,135.965,8753.16,2391.648,23063.94,27351.604,12375.38,34095.665,3905.098,8346.234,5182.632,6977.124,4638.672,6307.512,44167.977,3405.456,17346.032,14770.782
6089,177257,2,5159.502,30750.516,762.971,1041.4,1331.382,50.856,1769.32,2937.155,18888.531,22933.248,11994.172,25621.75,4192.188,4895.541,7109.55,10209.46,2026.59,9997.406,31742.672,2374.62,9181.228,15280.4
6091,3238,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6093,44914.5,6,2236.8,9095.592,183.913,635.976,138.169,194.089,333.305,897.728,6264.075,6614.7,3431.472,7848.148,1593.036,1528.49,2500.56,2749.144,1161.736,3144.332,9739.73,855.344,2991.926,4307.1
6095,413824.5,2,24649.152,18209.772,14418.423,631.098,6153.714,370.158,9734.964,5124.858,30167.136,37600.919,22987.224,39206.848,5570.95,9333.544,11588.525,11886.213,3757.32,9918.04,57556.32,4557.948,15254.026,21577.512
6097,484499,2,34797.354,39599,1578.864,1326.702,3290.112,198.271,16438.86,3371.44,39513.976,42738.093,22188.816,52471.86,7590.379,13925.52,11763.792,14942.328,7766.08,13068.948,69278.944,6089.175,23617.653,25329.063
6099,514905.5,2,79117.43,42392.734,5576.472,1570.197,5750.01,1224.64,19105.286,6058.731,63822.25,73717.338,50978.172,76812.057,9710.904,27269.25,21311.345,17223.879,3268.02,21990.08,115533.69,9138.024,29327.02,43098.375
6101,94771.5,2,10128.466,7075.222,595.836,346.64,4094.895,150.894,2538.096,1373.592,10713.994,12301.452,7952.772,12848.045,2187.758,4766.567,3052.326,3259.256,678.808,3580.64,19354.32,2022.032,4681.5,6790.756
6103,63533.5,5,5239.8,9610.062,137.026,593.19,102.952,18.018,948.672,837.108,7412.919,8863.302,5608.062,8986.872,1691.36,2691.416,2865.15,2799.28,483.975,3839.225,12466.584,1000.584,2977.767,5580.564
6105,13795,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6107,442933.5,2,126333.804,26142.716,3446.464,2606.804,3693.96,229.89,15729.14,5762.652,78396.711,83836.344,68673.308,84472.05,8953.785,38152.413,17466.625,15714.298,2662.14,19104.15,142846.978,13819.26,32771.154,44386.826
6109,55275.5,5,1036.74,8620.086,70.15,186.935,71.262,0,205.2,631.184,5395.425,5175.038,2324.838,6905.06,1319.953,1071.579,2359.8,2656.803,628.602,2506.14,8037.808,752.997,2878.374,3361.575
6111,824512,2,82124.394,32187.296,2909.448,1502.85,5120.016,147.056,15564.394,5001.528,57952.046,66594.56,43386.224,69637.32,11630.64,26491.763,15399.9,16310.898,7705.71,18009.216,106367.328,11026.356,29992.736,33006.321
6113,201019.5,1,17731.147,17931.702,1720.948,493.124,9770.502,287.144,6382.735,3012.04,23110.032,26399.644,11468.1,34621.72,3343.28,6290.398,5462.584,4885.152,3367.37,6010.605,43464.232,2585.188,16705.388,16461.144
6115,72271.5,2,5881.2,10438.527,995.008,520.416,1841.822,113.08,1865.984,1783.336,9677.748,10707.3,7676.625,11391.498,1311.284,3050.985,3238.664,3373.442,560.7,4434.563,15934.464,929.856,4310.4,6862.008
8001,442659,1,52856.644,26185.833,5021.844,1204.302,2744.48,330.837,9582.39,2868.891,40768.052,47609.155,33982.275,49250.907,5315.587,15470.372,15257.576,10121.265,2997.792,11867,76486.927,8476.328,21171.75,22767.441
8003,15472,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8005,573512.5,1,33360.352,37067.1,15301.275,1230.307,4831.32,143.838,12961.53,5468.414,43887.093,50595.384,32287.17,55180.185,6956.707,11382.162,14183.925,14506.728,9323.28,12776.196,81549.216,9314.91,26414.278,22100.03
